parend_id
sr:competition:9351
sr:competition:9417
sr:competition:9453
sr:competition:9459
sr:competition:9465
sr:competition:9495
sr:competition:9501
sr:competition:9537
sr:competition:9561
sr:competition:9621
sr:competition:9627
sr:competition:9639
sr:competition:9645
sr:competition:9657
sr:competition:9663
sr:competition:9675
sr:competition:9693
sr:competition:9729
sr:competition:9735
sr:competition:9777
sr:competition:9789
sr:competition:9801
sr:competition:9807
sr:competition:9813
sr:competition:9873
sr:competition:9927
sr:competition:9951
sr:competition:10023
sr:competition:10029
sr:competition:10035
sr:competition:10041
sr:competition:10053
sr:competition:10071
sr:competition:10089
sr:competition:10149
sr:competition:10155
sr:competition:10179
sr:competition:10221
sr:competition:10251
sr:competition:10281
sr:competition:10311
sr:competition:10341
sr:competition:10377
sr:competition:10419
sr:competition:10437
sr:competition:10449
sr:competition:10455
sr:competition:10473
sr:competition:10485
sr:competition:10491
sr:competition:10515
sr:competition:10527
sr:competition:10533
sr:competition:10641
sr:competition:10653
sr:competition:10671
sr:competition:10683
sr:competition:10701
sr:competition:10755
sr:competition:10779
sr:competition:10821
sr:competition:10893
sr:competition:10947
sr:competition:10965
sr:competition:10971
sr:competition:11001
sr:competition:11031
sr:competition:11049
sr:competition:11055
sr:competition:11079
sr:competition:11127
sr:competition:11109
sr:competition:11115
sr:competition:11121
sr:competition:11181
sr:competition:11199
sr:competition:11223
sr:competition:11229
sr:competition:11265
sr:competition:11283
sr:competition:11295
sr:competition:11331
sr:competition:11353
sr:competition:11365
sr:competition:11395
sr:competition:11401
sr:competition:11419
sr:competition:11425
sr:competition:11431
sr:competition:11437
sr:competition:11461
sr:competition:11491
sr:competition:11497
sr:competition:11503
sr:competition:11575
sr:competition:11581
sr:competition:11587
sr:competition:11593
sr:competition:11599
sr:competition:11803
sr:competition:11839
sr:competition:11857
sr:competition:11869
sr:competition:11911
sr:competition:11953
sr:competition:12013
sr:competition:12043
sr:competition:12055
sr:competition:12061
sr:competition:12115
sr:competition:12175
sr:competition:12181
sr:competition:12199
sr:competition:12205
sr:competition:12217
sr:competition:12239
sr:competition:12253
sr:competition:12277
sr:competition:12283
sr:competition:12289
sr:competition:12295
sr:competition:12307
sr:competition:12313
sr:competition:12319
sr:competition:12325
sr:competition:12331
sr:competition:12373
sr:competition:12379
sr:competition:12427
sr:competition:12433
sr:competition:12439
sr:competition:12445
sr:competition:12451
sr:competition:12457
sr:competition:12547
sr:competition:12655
sr:competition:12661
sr:competition:12685
sr:competition:12721
sr:competition:12739
sr:competition:12745
sr:competition:12817
sr:competition:12835
sr:competition:12841
sr:competition:12847
sr:competition:12853
sr:competition:12889
sr:competition:12895
sr:competition:12901
sr:competition:12907
sr:competition:12973
sr:competition:12979
sr:competition:12985
sr:competition:12997
sr:competition:13009
sr:competition:13021
sr:competition:13027
sr:competition:13033
sr:competition:13045
sr:competition:13099
sr:competition:13105
sr:competition:13111
sr:competition:13117
sr:competition:13123
sr:competition:13129
sr:competition:13135
sr:competition:13141
sr:competition:13147
sr:competition:13153
sr:competition:13159
sr:competition:13165
sr:competition:13171
sr:competition:13177
sr:competition:13189
sr:competition:13219
sr:competition:13243
sr:competition:13249
sr:competition:13261
sr:competition:13267
sr:competition:13279
sr:competition:13285
sr:competition:13303
sr:competition:13315
sr:competition:13321
sr:competition:13327
sr:competition:13333
sr:competition:13339
sr:competition:13345
sr:competition:13351
sr:competition:13357
sr:competition:13363
sr:competition:13369
sr:competition:13375
sr:competition:13387
sr:competition:13393
sr:competition:13411
sr:competition:13423
sr:competition:13435
sr:competition:13441
sr:competition:15886
sr:competition:13477
sr:competition:13483
sr:competition:13489
sr:competition:13495
sr:competition:16022
sr:competition:13513
sr:competition:13525
sr:competition:13531
sr:competition:16072
sr:competition:16094
sr:competition:13549
sr:competition:13555
sr:competition:13561
sr:competition:13567
sr:competition:17692
sr:competition:13579
sr:competition:13585
sr:competition:13591
sr:competition:13597
sr:competition:13603
sr:competition:13609
sr:competition:13615
sr:competition:13621
sr:competition:13637
sr:competition:13643
sr:competition:13649
sr:competition:18794
sr:competition:17984
sr:competition:18202
sr:competition:18980
sr:competition:13695
sr:competition:13701
sr:competition:13707
sr:competition:18722
sr:competition:13747
sr:competition:18528
sr:competition:18982
sr:competition:18496
sr:competition:18978
sr:competition:13799
sr:competition:19088
sr:competition:13817
sr:competition:13823
sr:competition:13829
sr:competition:19194
sr:competition:13841
sr:competition:18530
sr:competition:18820
sr:competition:13859
sr:competition:13871
sr:competition:19080
sr:competition:18952
sr:competition:13895
sr:competition:13927
sr:competition:13937
sr:competition:19124
sr:competition:13957
sr:competition:13989
sr:competition:14009
sr:competition:14015
sr:competition:14021
sr:competition:14031
sr:competition:14053
sr:competition:14059
sr:competition:14065
sr:competition:14071
sr:competition:14077
sr:competition:14089
sr:competition:16686
sr:competition:14125
sr:competition:14131
sr:competition:17240
sr:competition:14169
sr:competition:15912
sr:competition:14243
sr:competition:18626
sr:competition:18218
sr:competition:14273
sr:competition:14281
sr:competition:18624
sr:competition:18792
sr:competition:17492
sr:competition:14349
sr:competition:19386
sr:competition:14373
sr:competition:18646
sr:competition:14385
sr:competition:14397
sr:competition:14403
sr:competition:14419
sr:competition:16894
sr:competition:16718
sr:competition:14462
sr:competition:14484
sr:competition:14490
sr:competition:14496
sr:competition:14502
sr:competition:14508
sr:competition:14514
sr:competition:14534
sr:competition:14540
sr:competition:14546
sr:competition:14564
sr:competition:14570
sr:competition:14582
sr:competition:14596
sr:competition:14606
sr:competition:14933
sr:competition:14646
sr:competition:14652
sr:competition:14658
sr:competition:14664
sr:competition:14672
sr:competition:14678
sr:competition:14698
sr:competition:14704
sr:competition:14712
sr:competition:14720
sr:competition:14736
sr:competition:14742
sr:competition:14752
sr:competition:14774
sr:competition:14780
sr:competition:14786
sr:competition:14792
sr:competition:14812
sr:competition:14822
sr:competition:14832
sr:competition:14838
sr:competition:14886
sr:competition:15902
sr:competition:15956
sr:competition:14917
sr:competition:15926
sr:competition:15930
sr:competition:15948
sr:competition:14971
sr:competition:16020
sr:competition:18432
sr:competition:15013
sr:competition:16032
sr:competition:16052
sr:competition:15039
sr:competition:15045
sr:competition:15051
sr:competition:15057
sr:competition:16054
sr:competition:15075
sr:competition:15085
sr:competition:16076
sr:competition:15113
sr:competition:17768
sr:competition:15189
sr:competition:17876
sr:competition:17950
sr:competition:15261
sr:competition:17992
sr:competition:17970
sr:competition:15303
sr:competition:15315
sr:competition:15347
sr:competition:18532
sr:competition:15359
sr:competition:15365
sr:competition:15371
sr:competition:16042
sr:competition:15397
sr:competition:15407
sr:competition:15417
sr:competition:15433
sr:competition:15450
sr:competition:15456
sr:competition:25099
sr:competition:15480
sr:competition:18858
sr:competition:15518
sr:competition:18920
sr:competition:19190
sr:competition:15588
sr:competition:15594
sr:competition:15600
sr:competition:15606
sr:competition:15626
sr:competition:15658
sr:competition:15662
sr:competition:15668
sr:competition:19092
sr:competition:15702
sr:competition:15704
sr:competition:15706
sr:competition:15708
sr:competition:15710
sr:competition:15712
sr:competition:15714
sr:competition:15716
sr:competition:15718
sr:competition:15720
sr:competition:15722
sr:competition:15724
sr:competition:15726
sr:competition:15728
sr:competition:15730
sr:competition:15732
sr:competition:15734
sr:competition:15736
sr:competition:15738
sr:competition:15740
sr:competition:15838
sr:competition:15840
sr:competition:19152
sr:competition:19192
sr:competition:15960
sr:competition:15980
sr:competition:15964
sr:competition:16124
sr:competition:15972
sr:competition:15974
sr:competition:15888
sr:competition:15890
sr:competition:15892
sr:competition:15894
sr:competition:15898
sr:competition:15900
sr:competition:15946
sr:competition:15952
sr:competition:15954
sr:competition:15984
sr:competition:16148
sr:competition:16154
sr:competition:16160
sr:competition:16166
sr:competition:16172
sr:competition:16178
sr:competition:16184
sr:competition:16190
sr:competition:16196
sr:competition:16202
sr:competition:16208
sr:competition:16214
sr:competition:16220
sr:competition:16226
sr:competition:16232
sr:competition:16238
sr:competition:16244
sr:competition:16250
sr:competition:15986
sr:competition:15970
sr:competition:16264
sr:competition:16270
sr:competition:16276
sr:competition:16282
sr:competition:16288
sr:competition:16294
sr:competition:16300
sr:competition:16306
sr:competition:16312
sr:competition:16318
sr:competition:16324
sr:competition:16330
sr:competition:16336
sr:competition:16416
sr:competition:16418
sr:competition:16420
sr:competition:16422
sr:competition:16424
sr:competition:16426
sr:competition:16428
sr:competition:16430
sr:competition:16432
sr:competition:16434
sr:competition:16436
sr:competition:16438
sr:competition:16440
sr:competition:16442
sr:competition:16444
sr:competition:16446
sr:competition:16448
sr:competition:16450
sr:competition:16452
sr:competition:16536
sr:competition:16538
sr:competition:16540
sr:competition:16542
sr:competition:16544
sr:competition:16546
sr:competition:16548
sr:competition:16550
sr:competition:16552
sr:competition:16554
sr:competition:16558
sr:competition:16560
sr:competition:16562
sr:competition:16564
sr:competition:16692
sr:competition:16726
sr:competition:16670
sr:competition:16672
sr:competition:16674
sr:competition:16676
sr:competition:16678
sr:competition:16680
sr:competition:16682
sr:competition:16684
sr:competition:16688
sr:competition:16690
sr:competition:16694
sr:competition:16696
sr:competition:16698
sr:competition:16700
sr:competition:16702
sr:competition:16704
sr:competition:16706
sr:competition:16708
sr:competition:16710
sr:competition:16712
sr:competition:16714
sr:competition:16716
sr:competition:16720
sr:competition:16722
sr:competition:16724
sr:competition:15904
sr:competition:15906
sr:competition:15908
sr:competition:15910
sr:competition:15914
sr:competition:15916
sr:competition:16884
sr:competition:17038
sr:competition:16920
sr:competition:16926
sr:competition:16932
sr:competition:16938
sr:competition:16944
sr:competition:16950
sr:competition:16956
sr:competition:16962
sr:competition:16968
sr:competition:16974
sr:competition:16976
sr:competition:16980
sr:competition:16986
sr:competition:16992
sr:competition:16998
sr:competition:17004
sr:competition:17010
sr:competition:17016
sr:competition:17022
sr:competition:17030
sr:competition:17040
sr:competition:17042
sr:competition:17052
sr:competition:17058
sr:competition:17064
sr:competition:15918
sr:competition:15920
sr:competition:15922
sr:competition:15932
sr:competition:15924
sr:competition:15934
sr:competition:15936
sr:competition:15928
sr:competition:15938
sr:competition:15940
sr:competition:15942
sr:competition:15944
sr:competition:17206
sr:competition:17278
sr:competition:17146
sr:competition:17286
sr:competition:17170
sr:competition:17176
sr:competition:17182
sr:competition:17188
sr:competition:17194
sr:competition:17200
sr:competition:17208
sr:competition:17214
sr:competition:17220
sr:competition:17226
sr:competition:17232
sr:competition:17238
sr:competition:17246
sr:competition:17252
sr:competition:17258
sr:competition:15978
sr:competition:17270
sr:competition:17280
sr:competition:17290
sr:competition:17296
sr:competition:16008
sr:competition:16010
sr:competition:16012
sr:competition:16014
sr:competition:16016
sr:competition:16024
sr:competition:17484
sr:competition:17494
sr:competition:17512
sr:competition:17514
sr:competition:17516
sr:competition:17518
sr:competition:17556
sr:competition:16110
sr:competition:16108
sr:competition:16106
sr:competition:16104
sr:competition:16102
sr:competition:16100
sr:competition:16098
sr:competition:16096
sr:competition:16092
sr:competition:16090
sr:competition:16088
sr:competition:16086
sr:competition:16084
sr:competition:16082
sr:competition:16080
sr:competition:16078
sr:competition:17454
sr:competition:17460
sr:competition:17466
sr:competition:17472
sr:competition:17478
sr:competition:17486
sr:competition:17498
sr:competition:17506
sr:competition:17520
sr:competition:17526
sr:competition:17532
sr:competition:17538
sr:competition:17544
sr:competition:17550
sr:competition:17558
sr:competition:17564
sr:competition:17570
sr:competition:16074
sr:competition:16070
sr:competition:16068
sr:competition:16066
sr:competition:16064
sr:competition:16062
sr:competition:16060
sr:competition:16058
sr:competition:16056
sr:competition:16050
sr:competition:16048
sr:competition:16046
sr:competition:16044
sr:competition:16026
sr:competition:16028
sr:competition:16040
sr:competition:16038
sr:competition:16030
sr:competition:16036
sr:competition:16034
sr:competition:17656
sr:competition:17662
sr:competition:17666
sr:competition:17674
sr:competition:17682
sr:competition:17680
sr:competition:17694
sr:competition:17700
sr:competition:17706
sr:competition:17710
sr:competition:17718
sr:competition:17724
sr:competition:17730
sr:competition:17736
sr:competition:17742
sr:competition:17748
sr:competition:17754
sr:competition:17760
sr:competition:17766
sr:competition:17774
sr:competition:17780
sr:competition:17798
sr:competition:17804
sr:competition:17810
sr:competition:17816
sr:competition:17822
sr:competition:17828
sr:competition:17834
sr:competition:17840
sr:competition:17846
sr:competition:17852
sr:competition:17858
sr:competition:17864
sr:competition:17870
sr:competition:17878
sr:competition:17884
sr:competition:17890
sr:competition:17896
sr:competition:17902
sr:competition:17908
sr:competition:17914
sr:competition:17920
sr:competition:17926
sr:competition:17944
sr:competition:17952
sr:competition:17958
sr:competition:17964
sr:competition:17972
sr:competition:17978
sr:competition:17986
sr:competition:17994
sr:competition:18000
sr:competition:18006
sr:competition:18012
sr:competition:18018
sr:competition:18024
sr:competition:18030
sr:competition:18040
sr:competition:18046
sr:competition:18056
sr:competition:18062
sr:competition:18068
sr:competition:18074
sr:competition:18080
sr:competition:18086
sr:competition:18092
sr:competition:18098
sr:competition:18104
sr:competition:18110
sr:competition:18116
sr:competition:18214
sr:competition:18222
sr:competition:18134
sr:competition:18326
sr:competition:18146
sr:competition:18152
sr:competition:18158
sr:competition:18164
sr:competition:18170
sr:competition:18176
sr:competition:18182
sr:competition:18190
sr:competition:18196
sr:competition:18206
sr:competition:18208
sr:competition:18210
sr:competition:18212
sr:competition:18216
sr:competition:18220
sr:competition:18224
sr:competition:18226
sr:competition:18228
sr:competition:18230
sr:competition:18232
sr:competition:18280
sr:competition:18286
sr:competition:18292
sr:competition:18300
sr:competition:18306
sr:competition:18312
sr:competition:18320
sr:competition:18328
sr:competition:18334
sr:competition:18342
sr:competition:18352
sr:competition:18358
sr:competition:18366
sr:competition:18368
sr:competition:18370
sr:competition:18372
sr:competition:18374
sr:competition:18376
sr:competition:18378
sr:competition:18380
sr:competition:18416
sr:competition:18422
sr:competition:18424
sr:competition:18426
sr:competition:18428
sr:competition:18430
sr:competition:18468
sr:competition:18470
sr:competition:18472
sr:competition:18498
sr:competition:18504
sr:competition:18510
sr:competition:18516
sr:competition:18522
sr:competition:18534
sr:competition:18540
sr:competition:18546
sr:competition:18552
sr:competition:18558
sr:competition:18564
sr:competition:18570
sr:competition:18576
sr:competition:18584
sr:competition:18666
sr:competition:18668
sr:competition:18690
sr:competition:18676
sr:competition:18610
sr:competition:18616
sr:competition:18628
sr:competition:18634
sr:competition:18640
sr:competition:18648
sr:competition:18654
sr:competition:18660
sr:competition:18670
sr:competition:18678
sr:competition:18684
sr:competition:18692
sr:competition:18698
sr:competition:18704
sr:competition:18710
sr:competition:18716
sr:competition:18724
sr:competition:18730
sr:competition:18736
sr:competition:18742
sr:competition:18748
sr:competition:18756
sr:competition:18762
sr:competition:18768
sr:competition:18774
sr:competition:18780
sr:competition:18786
sr:competition:18796
sr:competition:18802
sr:competition:18808
sr:competition:18814
sr:competition:18822
sr:competition:18828
sr:competition:18834
sr:competition:18840
sr:competition:18846
sr:competition:18852
sr:competition:18860
sr:competition:18866
sr:competition:18872
sr:competition:18878
sr:competition:18884
sr:competition:18890
sr:competition:18896
sr:competition:18902
sr:competition:18908
sr:competition:18914
sr:competition:18922
sr:competition:18928
sr:competition:18934
sr:competition:18940
sr:competition:18946
sr:competition:18954
sr:competition:18960
sr:competition:18966
sr:competition:18972
sr:competition:18984
sr:competition:18990
sr:competition:18996
sr:competition:19002
sr:competition:19008
sr:competition:19014
sr:competition:19020
sr:competition:19026
sr:competition:19032
sr:competition:19038
sr:competition:19044
sr:competition:19050
sr:competition:19056
sr:competition:19062
sr:competition:19068
sr:competition:19074
sr:competition:19082
sr:competition:19094
sr:competition:19100
sr:competition:19106
sr:competition:19112
sr:competition:19118
sr:competition:19128
sr:competition:19134
sr:competition:19140
sr:competition:19146
sr:competition:19154
sr:competition:19158
sr:competition:19166
sr:competition:19172
sr:competition:19178
sr:competition:19184
sr:competition:19380
sr:competition:19426
sr:competition:19296
sr:competition:19300
sr:competition:19308
sr:competition:19314
sr:competition:19320
sr:competition:19326
sr:competition:19334
sr:competition:19332
sr:competition:19344
sr:competition:19350
sr:competition:19356
sr:competition:19362
sr:competition:19364
sr:competition:19374
sr:competition:19382
sr:competition:19390
sr:competition:19396
sr:competition:19402
sr:competition:19408
sr:competition:19414
sr:competition:19420
sr:competition:19446
sr:competition:19622
sr:competition:19532
sr:competition:19538
sr:competition:19544
sr:competition:19550
sr:competition:19556
sr:competition:19562
sr:competition:19568
sr:competition:19574
sr:competition:19580
sr:competition:19586
sr:competition:19592
sr:competition:19598
sr:competition:19604
sr:competition:19610
sr:competition:19616
sr:competition:19624
sr:competition:19630
sr:competition:19636
sr:competition:19642
sr:competition:19648
sr:competition:19654
sr:competition:19660
sr:competition:19666
sr:competition:19672
sr:competition:19680
sr:competition:19686
sr:competition:19692
sr:competition:19698
sr:competition:19704
sr:competition:19750
sr:competition:19756
sr:competition:19762
sr:competition:19768
sr:competition:19772
sr:competition:19778
sr:competition:19784
sr:competition:19800
sr:competition:19806
sr:competition:19812
sr:competition:19818
sr:competition:19824
sr:competition:19834
sr:competition:19840
sr:competition:19846
sr:competition:19852
sr:competition:19858
sr:competition:19864
sr:competition:19872
sr:competition:19878
sr:competition:19884
sr:competition:19890
sr:competition:19896
sr:competition:19902
sr:competition:19908
sr:competition:19914
sr:competition:19920
sr:competition:19926
sr:competition:19932
sr:competition:19950
sr:competition:19956
sr:competition:19962
sr:competition:19968
sr:competition:19974
sr:competition:19982
sr:competition:19988
sr:competition:19994
sr:competition:20000
sr:competition:20006
sr:competition:20012
sr:competition:20018
sr:competition:20024
sr:competition:20030
sr:competition:20036
sr:competition:20042
sr:competition:20048
sr:competition:20054
sr:competition:20060
sr:competition:20066
sr:competition:20072
sr:competition:20078
sr:competition:20084
sr:competition:20090
sr:competition:20100
sr:competition:20108
sr:competition:20114
sr:competition:20120
sr:competition:20124
sr:competition:20142
sr:competition:20148
sr:competition:20156
sr:competition:20164
sr:competition:20172
sr:competition:20180
sr:competition:20190
sr:competition:20202
sr:competition:20208
sr:competition:20214
sr:competition:20220
sr:competition:20228
sr:competition:20234
sr:competition:20240
sr:competition:20246
sr:competition:20252
sr:competition:20258
sr:competition:20264
sr:competition:20268
sr:competition:20276
sr:competition:20282
sr:competition:20288
sr:competition:20294
sr:competition:20300
sr:competition:20306
sr:competition:20326
sr:competition:20332
sr:competition:20338
sr:competition:20344
sr:competition:20350
sr:competition:20356
sr:competition:20362
sr:competition:20368
sr:competition:20374
sr:competition:20380
sr:competition:20386
sr:competition:20392
sr:competition:20398
sr:competition:20404
sr:competition:20410
sr:competition:20416
sr:competition:20422
sr:competition:20428
sr:competition:20436
sr:competition:20442
sr:competition:20448
sr:competition:20472
sr:competition:20478
sr:competition:20484
sr:competition:20490
sr:competition:20496
sr:competition:20502
sr:competition:20510
sr:competition:20516
sr:competition:20522
sr:competition:20532
sr:competition:20540
sr:competition:20548
sr:competition:20554
sr:competition:20562
sr:competition:20568
sr:competition:20590
sr:competition:20596
sr:competition:20602
sr:competition:20608
sr:competition:20614
sr:competition:20620
sr:competition:20626
sr:competition:20632
sr:competition:20652
sr:competition:20658
sr:competition:20664
sr:competition:20670
sr:competition:20682
sr:competition:20688
sr:competition:20694
sr:competition:20700
sr:competition:20706
sr:competition:20712
sr:competition:20718
sr:competition:20724
sr:competition:20730
sr:competition:20736
sr:competition:20740
sr:competition:20748
sr:competition:20754
sr:competition:20760
sr:competition:20774
sr:competition:20784
sr:competition:20790
sr:competition:20796
sr:competition:20802
sr:competition:20810
sr:competition:20816
sr:competition:20822
sr:competition:20828
sr:competition:20834
sr:competition:20840
sr:competition:20846
sr:competition:20852
sr:competition:20858
sr:competition:20864
sr:competition:20870
sr:competition:20876
sr:competition:20882
sr:competition:20888
sr:competition:20894
sr:competition:20900
sr:competition:20934
sr:competition:20940
sr:competition:20946
sr:competition:20954
sr:competition:20960
sr:competition:20966
sr:competition:20972
sr:competition:20978
sr:competition:20984
sr:competition:20990
sr:competition:20996
sr:competition:21002
sr:competition:21008
sr:competition:21014
sr:competition:21020
sr:competition:21026
sr:competition:21032
sr:competition:21038
sr:competition:21044
sr:competition:21050
sr:competition:21056
sr:competition:21062
sr:competition:21068
sr:competition:21074
sr:competition:21080
sr:competition:21086
sr:competition:21092
sr:competition:21126
sr:competition:21132
sr:competition:21138
sr:competition:21144
sr:competition:21150
sr:competition:21156
sr:competition:21162
sr:competition:21168
sr:competition:21174
sr:competition:21180
sr:competition:21188
sr:competition:21194
sr:competition:21200
sr:competition:21206
sr:competition:21212
sr:competition:21218
sr:competition:21224
sr:competition:21230
sr:competition:21236
sr:competition:21242
sr:competition:21250
sr:competition:21256
sr:competition:21262
sr:competition:21268
sr:competition:21274
sr:competition:21280
sr:competition:21286
sr:competition:21292
sr:competition:21298
sr:competition:21304
sr:competition:21310
sr:competition:21316
sr:competition:21322
sr:competition:21328
sr:competition:21336
sr:competition:21342
sr:competition:21348
sr:competition:21354
sr:competition:21360
sr:competition:21366
sr:competition:21372
sr:competition:21378
sr:competition:21386
sr:competition:21392
sr:competition:21398
sr:competition:21404
sr:competition:21420
sr:competition:21430
sr:competition:21436
sr:competition:21442
sr:competition:21448
sr:competition:21466
sr:competition:21472
sr:competition:21478
sr:competition:21484
sr:competition:21490
sr:competition:21496
sr:competition:21512
sr:competition:21518
sr:competition:21532
sr:competition:21538
sr:competition:21542
sr:competition:21550
sr:competition:21582
sr:competition:21588
sr:competition:21594
sr:competition:21600
sr:competition:21606
sr:competition:21612
sr:competition:21618
sr:competition:21624
sr:competition:21630
sr:competition:21636
sr:competition:21642
sr:competition:21648
sr:competition:21654
sr:competition:21660
sr:competition:21666
sr:competition:21672
sr:competition:21706
sr:competition:21708
sr:competition:21714
sr:competition:21720
sr:competition:21726
sr:competition:21730
sr:competition:21802
sr:competition:13399
sr:competition:21748
sr:competition:21754
sr:competition:21760
sr:competition:21766
sr:competition:21772
sr:competition:21778
sr:competition:21784
sr:competition:21790
sr:competition:21796
